MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,Ballotquestion,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
201200421,2012,33,3,RIVERSIDE,6/5/2012,Val Verde Unified,2,M,L,"To protect the quality of education in our local schools, relieve overcrowding and provide safe/modern schools, shall the Val Verde Unified School District update computers/technology in classrooms/science labs/libraries; provide facilities/equipment for career training/education; make funds available to attract/retain qualified teachers and protect academic instruction; construct new high school facilities to relieve overcrowding by issuing $178 million in bonds at legal interest rates with annual audits, independent oversight and all funds staying local?",11,GO Bond,11,Education: Bonds,2758,1697,4455,0.61908,F,1,PassF,0,201200279,2758,1697,4455,0.61908,1,PassF,10,10
201200422,2012,33,3,RIVERSIDE,11/6/2012,Alvord Unified,2,M,W,"To fund classroom/school renovation/construction including vocational education facilities, heating/air-conditioning, science labs, computer/technology access; and finance voter-approved educational projects, shall $79,000,000 of Alvord Unified School District bonds, approved by voters in November 2007, be reauthorized through issuance of new bonds, with no increase in total authorized District debt, interest rates below legal limits, independent citizen oversight, no money for administrator salaries, and all funds spent locally and not taken by the State?",11,GO Bond,11,Education: Bonds,12911,7691,20602,0.626687,F,1,PassF,0,201200280,12911,7691,20602,0.626687,1,PassF,10,10
201200423,2012,33,3,RIVERSIDE,11/6/2012,Coachella Valley Unified,2,M,X,"To meet the needs of 21st Century classrooms shall the Coachella Valley Unified School District upgrade electrical and computer systems to keep pace with current and future technology, enhance student learning capabilities, provide mobile learning devices to support modern teaching and educational methods and complete school facility upgrades and projects by issuing 41 million dollars in bonds at legal rates, with mandatory independent audits, citizen oversight, and all money staying local?",11,GO Bond,11,Education: Bonds,6714,3513,10227,0.656498,F,1,PassF,1,201200108,7191,3841,11032,0.651831,1,PassF,10,10
201200219,2012,33,2,RIVERSIDE,11/6/2012,Eastvale,2,M,BB,"Shall the permanent annual appropriations limit of the City of Eastvale be set at $15,518,412?",60,Gann Limit,110,Revenues,6935,4457,11392,0.608761,M,1,Pass,0,201200281,6935,4457,11392,0.608761,1,Pass,60,110
201200424,2012,33,3,RIVERSIDE,11/6/2012,Hemet Unified,2,M,U,"To continue renovating, equipping and constructing classrooms/school facilities throughout the District; upgrade/replace outdated heating, ventilation, airconditioning systems and reduce overall borrowing costs, shall $49,000,000 of Hemet Unified School District bonds, previously approved by voters in 2006, be reauthorized through issuance of new bonds, with no increase in total authorized District debt, interest rates below legal limits, independent citizen oversight, no money for District administration, and all funds spent locally and not taken by the State?",11,GO Bond,11,Education: Bonds,25661,11626,37287,0.688202,F,1,PassF,0,201200282,25661,11626,37287,0.688202,1,PassF,10,10
201200220,2012,33,2,RIVERSIDE,11/6/2012,Indian Wells,2,M,Q,"Shall the ordinance of the City of Indian Wells pertaining to the appointment of the Mayor and Mayor Pro Tempore, to provide for an automatic annual rotation of Council Members who occupy the positions of Mayor and Mayor Pro Tempore, be adopted to permit as many Council Members as possible to have an opportunity during their membership on the City Council to occupy the position of Mayor and Mayor Pro Tempore?",70,Ordinance,43,Governance: Organization,1511,764,2275,0.664176,M,1,Pass,0,201200283,1511,764,2275,0.664176,1,Pass,70,40
201200221,2012,33,2,RIVERSIDE,11/6/2012,Indian Wells,2,M,R,"Shall the ordinance of the City of Indian Wells authorizing the City to impose, levy, and collect a Special Parcel Tax of $171 on all taxable property within the City, commencing July 1, 2013, providing for annual adjustments for inflation, and suspending the existing assessments levied on property within Landscape and Lighting District No. 91-1, be adopted to provide sufficient revenues for the maintenance and servicing of citywide public landscape improvements?",3,Property Tax,105,General Services: Maintenance,592,1718,2310,0.256277,T,2,FailT,0,201200284,592,1718,2310,0.256277,2,FailT,1,100
201200222,2012,33,2,RIVERSIDE,11/6/2012,Indian Wells,2,M,S,"Shall the Charter of the City of Indian Wells be amended to limit, except as may be required by Federal or State law, the amount of compensation to 1) City Council Members to $1,000, 2) the Mayor to $1,500 and 3) the Mayor Pro Tempore to $1,250 per month, subject to an annual CPI adjustment, plus reimbursement for expenses reasonably incurred in the performance of their duties and approved in advance by the City Council?",20,Charter Amendment,42,Governance: Personnel/Labor Relations,1871,446,2317,0.80751,M,1,Pass,0,201200285,1871,446,2317,0.80751,1,Pass,20,40
201200223,2012,33,2,RIVERSIDE,11/6/2012,Jurupa Valley,2,M,P,"Shall the permanent annual appropriations limit of the City of Jurupa Valley be set at $28,967,355?",60,Gann Limit,110,Revenues,9601,6806,16407,0.585177,M,1,Pass,0,201200286,9601,6806,16407,0.585177,1,Pass,60,110
201200224,2012,33,2,RIVERSIDE,11/6/2012,Murrieta,2,M,N,Shall the ordinance prohibiting automated traffic enforcement systems be adopted?,70,Ordinance,200,Other,18310,13684,31994,0.572295,M,1,Pass,0,201200287,18310,13684,31994,0.572295,1,Pass,70,200
201200425,2012,33,3,RIVERSIDE,11/6/2012,Nuview Union Elementary,2,M,V,"To increase student access to computers and technology; continue renovating, repairing, equipping and constructing elementary classrooms/school facilities; and reduce overall borrowing costs, shall $4,000,000 of Nuview Union School District bonds, previously approved by voters in June 2006, be reauthorized through issuance of new bonds, with no increase in total authorized District debt, interest rates below legal limits, independent citizen oversight, no money for administrator salaries, and all funds spent locally and not taken by the State?",11,GO Bond,11,Education: Bonds,1632,894,2526,0.646081,F,1,PassF,0,201200288,1632,894,2526,0.646081,1,PassF,10,10
201200426,2012,33,3,RIVERSIDE,11/6/2012,Perris Union High,2,M,T,"To help attract teachers; improve career/college readiness, student safety, and academic performance; in Menifee, Perris, Romoland and Nuevo secondary schools; by: Improving classrooms, science labs, vocational education, instructional technology; Removing hazardous materials; Upgrading fire safety, wiring, school security, handicapped accessibility; Adding classrooms, including a new Menifee high school, to reduce overcrowding and accommodate growing enrollment; Shall Perris Union High School District issue 153.42 million dollars in bonds, at legal rates, with local control, independent citizen oversight of funds?",11,GO Bond,11,Education: Bonds,24229,15657,39886,0.607456,F,1,PassF,0,201200289,24229,15657,39886,0.607456,1,PassF,10,10
201200225,2012,33,2,RIVERSIDE,11/6/2012,San Jacinto,2,M,AA,"Shall the order adopted on July 30, 2012, by the Executive Officer on behalf of the Local Agency Formation Commission of Riverside ordering the reorganization affecting the City of San Jacinto and the Riverside County Waste Resources Management District, providing for Annexation 78 to the City of San Jacinto and detachment from the Riverside County Waste Resources Management District (Parcels A & B), and Detachment from the City of San Jacinto Parcel C ( ) be confirmed sub ect to the terms and conditions s j pecified in the order?",70,Ordinance,44,Governance: Incorporation/Formation/Annexation,99,268,367,0.269755,M,2,Fail,0,201200290,99,268,367,0.269755,2,Fail,70,40
201200427,2012,33,3,RIVERSIDE,11/6/2012,Temecula Valley Unified,2,M,Y,"To maintain the quality of education in local schools and to provide facilities and equipment for career and technical education classes in health, science, technology and the trades, to upgrade classrooms, science labs and computers to keep pace with technology, improve student safety and security, shall Temecula Valley Unified School District be authorized to issue $165 million in bonds and appoint a fiscal oversight committee with annual audits to ensure that bond funds are spent to benefit local children?",11,GO Bond,11,Education: Bonds,27808,16071,43879,0.633743,F,1,PassF,0,201200291,27808,16071,43879,0.633743,1,PassF,10,10
201200226,2012,33,2,RIVERSIDE,11/6/2012,Wildomar,2,M,Z,"To reopen closed community parks, prevent closure of Marna O'Brien Park (the last open City park), restore funding for recreational services/community events, maintain safe playground equipment, clean public restrooms, sports fields, and youth/children's recreation/after-school programs, restore park security patrols/safety lighting, and remove graffiti; shall the City of Wildomar levy $28 per parcel annually, with required independent financial audits, and requiring that all funds are used locally?",3,Property Tax,78,Facilities: Parks & Recreation,6615,3135,9750,0.678462,T,1,PassT,0,201200292,6615,3135,9750,0.678462,1,PassT,1,70
201200428,2012,33,3,RIVERSIDE,11/6/2012,Yucaipa-Calimesa Joint Unified,2,M,O,"To repair and upgrade local schools in Yucaipa and Calimesa, and protect quality education with funding under local control, shall Yucaipa-Calimesa Joint Unified School District: Upgrade computers/instructional technology to support math, science, reading, writing; Add/upgrade career education and vocational classrooms, labs, technology; Repair, improve or replace leaky roofs, aging/deteriorating classrooms, restrooms and school facilities to meet safety requirements; by issuing $98,000,000 in bonds, at legal rates, with independent citizens' oversight, no money for district administrators?",11,GO Bond,11,Education: Bonds,1095,1108,2203,0.497049,F,2,FailF,1,201200293,10786,10364,21150,0.509976,2,FailF,10,10
201200429,2012,34,3,SACRAMENTO,6/5/2012,Twin Rivers Unified,2,M,G,For the election of one member of the governing board of the Twin Rivers Unified School District residing in each trustee area elected by the registered voters in that trustee area—Yes---No.,70,Ordinance,12,Education: Districts,10756,6737,17493,0.614875,M,1,Pass,1,201200267,10818,6767,17585,0.615183,1,Pass,70,10
201200227,2012,34,2,SACRAMENTO,11/6/2012,Citrus Heights,2,M,K,"Shall an ordinance be adopted to modify the City's existing Utility User Tax to treat taxpayers equally; and to temporarily increase the current rate by 1.75%, for 10 years, for the following restricted uses: additional police officers, programs to prevent youth crime/violence, police equipment and technology, and resurfacing city streets?",5,Utility Tax,112,Revenues: Tax Creation/Incr./Contin.,12726,16129,28855,0.441033,T,2,FailT,0,201200294,12726,16129,28855,0.441033,2,FailT,1,110
201200430,2012,34,3,SACRAMENTO,11/6/2012,Folsm-Cordova Unified School Facilities District 4,2,M,P,"To improve the quality of academic instruction in core subjects like math, science and writing, shall Facilities Improvement District No. 4 of the Folsom Cordova Unified School District issue $68,000,000 in bonds at legal rates, to construct, acquire, repair classrooms, sites, facilities and equipment, upgrade instructional technology, student safety and security systems, upgrade, repair and equip classrooms, with citizen oversight, annual public audits, with all funds spent only in Rancho Cordova and no administrators' salaries?",11,GO Bond,11,Education: Bonds,11677,4660,16337,0.714758,F,1,PassF,0,201200295,11677,4660,16337,0.714758,1,PassF,10,10
201200228,2012,34,2,SACRAMENTO,11/6/2012,Rancho Cordova,2,M,L,"Shall an ordinance be adopted requiring each cardroom within the City to pay the City a tax of 2% of annual gross gaming revenues commencing on January 1, 2014; then in each year thereafter, a tax of 3% of annual gross gaming revenues up to $5,000,000, and a tax of 4% of annual gross gaming revenues over $5,000,000, to fund general municipal services such as public safety, street maintenance, and neighborhood improvements?",2,Business Tax,90,Gambling,16288,4088,20376,0.799372,M,1,Pass,0,201200296,16288,4088,20376,0.799372,1,Pass,1,90
